0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.026656445115804672,0.03693585470318794,0.028026483952999115,0.05958401411771774,0.977279782295227,0.008404919877648354,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002257095417007804,0.038540542125701904,0.04293549805879593,0.045711200684309006,0.008404919877648354,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.977279782295227,0.12709227204322815,0.11150974035263062,0.12236928939819336,0.06175900623202324,0.0052293529734015465,0.977279782295227,0.11447711288928986,0.10044129192829132,0.11022292077541351,0.05562881380319595,0.004710288252681494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12709227204322815,0.977279782295227,0.08694501966238022,0.08996552973985672,0.08557485789060593,0.08929268270730972,0.11447711288928986,0.977279782295227,0.078314870595932,0.0810355618596077,0.07708071172237396,0.08042950183153152,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11150974035263062,0.08694501966238022,0.977279782295227,0.1361052691936493,0.064933180809021,0.09947513788938522,0.10044129192829132,0.078314870595932,0.977279782295227,0.12259547412395477,0.058487918227910995,0.08960124850273132,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12236928939819336,0.08996552973985672,0.1361052691936493,0.977279782295227,0.1380472630262375,0.10590603202581406,0.11022292077541351,0.0810355618596077,0.12259547412395477,0.977279782295227,0.12434470653533936,0.09539381414651871,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06175900623202324,0.08557485789060593,0.064933180809021,0.1380472630262375,0.977279782295227,0.019472945481538773,0.05562881380319595,0.07708071172237396,0.058487918227910995,0.12434470653533936,0.977279782295227,0.017540063709020615,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0052293529734015465,0.08929268270730972,0.09947513788938522,0.10590603202581406,0.019472945481538773,0.977279782295227,0.004710288252681494,0.08042950183153152,0.08960124850273132,0.09539381414651871,0.017540063709020615,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.977279782295227,0.036919619888067245,0.03239297494292259,0.035547614097595215,0.01794065721333027,0.0015190987614914775,0.977279782295227,0.030101783573627472,0.026411062106490135,0.028983144089579582,0.014627610333263874,0.0012385713635012507,0.977279782295227,0.13565121591091156,0.1190192773938179,0.1306101530790329,0.06591811776161194,0.005581520032137632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.036919619888067245,0.977279782295227,0.025257058441638947,0.02613450028002262,0.024859033524990082,0.02593904174864292,0.030101783573627472,0.977279782295227,0.020592913031578064,0.02130832150578499,0.02026839181780815,0.021148957312107086,0.13565121591091156,0.977279782295227,0.09280026704072952,0.09602419286966324,0.09133783727884293,0.09530603140592575,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03239297494292259,0.025257058441638947,0.977279782295227,0.03953784331679344,0.018862737342715263,0.028896989300847054,0.026411062106490135,0.020592913031578064,0.977279782295227,0.03223650902509689,0.015379413031041622,0.023560669273138046,0.1190192773938179,0.09280026704072952,0.977279782295227,0.1452711820602417,0.06930605322122574,0.10617421567440033,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035547614097595215,0.02613450028002262,0.03953784331679344,0.977279782295227,0.04010198265314102,0.030765129253268242,0.028983144089579582,0.02130832150578499,0.03223650902509689,0.977279782295227,0.032696470618247986,0.02508382685482502,0.1306101530790329,0.09602419286966324,0.1452711820602417,0.977279782295227,0.1473439484834671,0.11303819715976715,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01794065721333027,0.024859033524990082,0.018862737342715263,0.04010198265314102,0.977279782295227,0.00565678533166647,0.014627610333263874,0.02026839181780815,0.015379413031041622,0.032696470618247986,0.977279782295227,0.004612164106220007,0.06591811776161194,0.09133783727884293,0.06930605322122574,0.1473439484834671,0.977279782295227,0.02078433707356453,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015190987614914775,0.02593904174864292,0.028896989300847054,0.030765129253268242,0.00565678533166647,0.977279782295227,0.0012385713635012507,0.021148957312107086,0.023560669273138046,0.02508382685482502,0.004612164106220007,0.977279782295227,0.005581520032137632,0.09530603140592575,0.10617421567440033,0.11303819715976715,0.02078433707356453,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.977279782295227,0.14995433390140533,0.13156871497631073,0.14438174664974213,0.07286855578422546,0.006170037668198347,0.977279782295227,0.09808847308158875,0.08606203645467758,0.09444332122802734,0.04766494780778885,0.0040359594859182835,0.977279782295227,0.11681746691465378,0.10249470174312592,0.11247630417346954,0.0567660816013813,0.004806584678590298,0.977279782295227,0.1273258626461029,0.1117146760225296,0.1225941851735115,0.061872512102127075,0.005238963756710291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14995433390140533,0.977279782295227,0.10258516669273376,0.10614902526140213,0.10096853226423264,0.10535513609647751,0.09808847308158875,0.977279782295227,0.06710325181484222,0.06943444162607193,0.06604576855897903,0.06891515105962753,0.11681746691465378,0.977279782295227,0.07991592586040497,0.08269224315881729,0.07865653932094574,0.08207379281520844,0.1273258626461029,0.977279782295227,0.08710481971502304,0.09013088047504425,0.08573213219642639,0.08945678919553757,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13156871497631073,0.10258516669273376,0.977279782295227,0.16058863699436188,0.07661371678113937,0.11736927181482315,0.08606203645467758,0.06710325181484222,0.977279782295227,0.10504461079835892,0.05011473968625069,0.07677385956048965,0.10249470174312592,0.07991592586040497,0.977279782295227,0.12510180473327637,0.05968363955616951,0.09143304079771042,0.1117146760225296,0.08710481971502304,0.977279782295227,0.1363554149866104,0.06505251675844193,0.09965796023607254,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14438174664974213,0.10614902526140213,0.16058863699436188,0.977279782295227,0.16287995874881744,0.12495698779821396,0.09444332122802734,0.06943444162607193,0.10504461079835892,0.977279782295227,0.1065434142947197,0.08173715323209763,0.11247630417346954,0.08269224315881729,0.12510180473327637,0.977279782295227,0.12688679993152618,0.09734403342008591,0.1225941851735115,0.09013088047504425,0.1363554149866104,0.977279782295227,0.13830097019672394,0.1061006709933281,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07286855578422546,0.10096853226423264,0.07661371678113937,0.16287995874881744,0.977279782295227,0.022975845262408257,0.04766494780778885,0.06604576855897903,0.05011473968625069,0.1065434142947197,0.977279782295227,0.01502901315689087,0.0567660816013813,0.07865653932094574,0.05968363955616951,0.12688679993152618,0.977279782295227,0.017898650839924812,0.061872512102127075,0.08573213219642639,0.06505251675844193,0.13830097019672394,0.977279782295227,0.019508734345436096,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006170037668198347,0.10535513609647751,0.11736927181482315,0.12495698779821396,0.022975845262408257,0.977279782295227,0.0040359594859182835,0.06891515105962753,0.07677385956048965,0.08173715323209763,0.01502901315689087,0.977279782295227,0.004806584678590298,0.08207379281520844,0.09143304079771042,0.09734403342008591,0.017898650839924812,0.977279782295227,0.005238963756710291,0.08945678919553757,0.09965796023607254,0.1061006709933281,0.019508734345436096,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.977279782295227,0.03820161521434784,0.03351778909564018,0.03678197041153908,0.01856362819671631,0.0015718479407951236,0.977279782295227,0.05484909191727638,0.048124149441719055,0.05281079560518265,0.02665327489376068,0.0022568267304450274,0.977279782295227,0.08912891894578934,0.07820099592208862,0.08581671863794327,0.04331115633249283,0.0036673087161034346,0.977279782295227,0.05787646025419235,0.050780341029167175,0.055725663900375366,0.028124390169978142,0.0023813913576304913,0.977279782295227,0.1314300298690796,0.11531565338373184,0.12654584646224976,0.06386689096689224,0.005407834891229868,0.0,0.0,0.0,0.0,0.0,0.0
0.03820161521434784,0.977279782295227,0.026134084910154343,0.027041994035243988,0.025722239166498184,0.02683974802494049,0.05484909191727638,0.977279782295227,0.037522777915000916,0.038826338946819305,0.03693145886063576,0.0385359562933445,0.08912891894578934,0.977279782295227,0.06097393482923508,0.0630921944975853,0.060013048350811005,0.06262033432722092,0.05787646025419235,0.977279782295227,0.039593830704689026,0.04096933826804161,0.03896987438201904,0.04066293314099312,0.1314300298690796,0.977279782295227,0.0899125263094902,0.09303612262010574,0.08849559724330902,0.09234031289815903,0.977279782295227,0.0,0.0,0.0,0.0,0.0
0.03351778909564018,0.026134084910154343,0.977279782295227,0.0409107580780983,0.019517727196216583,0.029900409281253815,0.048124149441719055,0.037522777915000916,0.977279782295227,0.058738820254802704,0.02802314981818199,0.04293039068579674,0.07820099592208862,0.06097393482923508,0.977279782295227,0.09544967114925385,0.04553718492388725,0.06976121664047241,0.050780341029167175,0.039593830704689026,0.977279782295227,0.06198088452219963,0.029569875448942184,0.04529991373419762,0.11531565338373184,0.0899125263094902,0.977279782295227,0.14075064659118652,0.06714940071105957,0.10287030041217804,0.977279782295227,0.977279782295227,0.0,0.0,0.0,0.0
0.03678197041153908,0.027041994035243988,0.0409107580780983,0.977279782295227,0.04149448499083519,0.03183341771364212,0.05281079560518265,0.038826338946819305,0.058738820254802704,0.977279782295227,0.05957692489027977,0.04570576548576355,0.08581671863794327,0.0630921944975853,0.09544967114925385,0.977279782295227,0.09681157767772675,0.07427115738391876,0.055725663900375366,0.04096933826804161,0.06198088452219963,0.977279782295227,0.0628652423620224,0.04822847247123718,0.12654584646224976,0.09303612262010574,0.14075064659118652,0.977279782295227,0.14275892078876495,0.10952068865299225,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0,0.0
0.01856362819671631,0.025722239166498184,0.019517727196216583,0.04149448499083519,0.977279782295227,0.005853211507201195,0.02665327489376068,0.03693145886063576,0.02802314981818199,0.05957692489027977,0.977279782295227,0.008403920568525791,0.04331115633249283,0.060013048350811005,0.04553718492388725,0.09681157767772675,0.977279782295227,0.013656239956617355,0.028124390169978142,0.03896987438201904,0.029569875448942184,0.0628652423620224,0.977279782295227,0.008867771364748478,0.06386689096689224,0.08849559724330902,0.06714940071105957,0.14275892078876495,0.977279782295227,0.020137572661042213,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0,0.0
0.0015718479407951236,0.02683974802494049,0.029900409281253815,0.03183341771364212,0.005853211507201195,0.977279782295227,0.0022568267304450274,0.0385359562933445,0.04293039068579674,0.04570576548576355,0.008403920568525791,0.977279782295227,0.0036673087161034346,0.06262033432722092,0.06976121664047241,0.07427115738391876,0.013656239956617355,0.977279782295227,0.0023813913576304913,0.04066293314099312,0.04529991373419762,0.04822847247123718,0.008867771364748478,0.977279782295227,0.005407834891229868,0.09234031289815903,0.10287030041217804,0.10952068865299225,0.020137572661042213,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.977279782295227,0.0
