0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.026526259258389473,0.042537011206150055,0.05025870352983475,1.2583284378051758,0.05327136814594269,0.023107001557946205,0.036049701273441315,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030286580324172974,0.04897432401776314,0.05157814547419548,0.05327136814594269,1.2583284378051758,0.020981624722480774,0.02270692214369774,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.051165882498025894,0.018799249082803726,0.027730466797947884,0.023107001557946205,0.020981624722480774,1.2583284378051758,0.056757744401693344,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04266544058918953,0.06575942784547806,0.061411358416080475,0.036049701273441315,0.02270692214369774,0.056757744401693344,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2583284378051758,0.10066167265176773,0.07014702260494232,0.06145738437771797,0.07016948610544205,0.11854371428489685,0.09884946048259735,1.2583284378051758,0.09067001193761826,0.0631842389702797,0.055357132107019424,0.06320447474718094,0.10677707195281982,0.08903767168521881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10066167265176773,1.2583284378051758,0.0801570788025856,0.0985519140958786,0.11346619576215744,0.04355505481362343,0.15235479176044464,0.09067001193761826,1.2583284378051758,0.07220069319009781,0.08876965939998627,0.10220355540513992,0.039231784641742706,0.13723206520080566,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07014702260494232,0.0801570788025856,1.2583284378051758,0.11644192039966583,0.11949886381626129,0.06424735486507416,0.1422809511423111,0.0631842389702797,0.07220069319009781,1.2583284378051758,0.10488390922546387,0.107637420296669,0.05787016823887825,0.12815816700458527,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06145738437771797,0.0985519140958786,0.11644192039966583,1.2583284378051758,0.123421810567379,0.053535476326942444,0.0835217759013176,0.055357132107019424,0.08876965939998627,0.10488390922546387,1.2583284378051758,0.11117097735404968,0.04822155088186264,0.0752314105629921,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07016948610544205,0.11346619576215744,0.11949886381626129,0.123421810567379,1.2583284378051758,0.048611294478178024,0.05260854959487915,0.06320447474718094,0.10220355540513992,0.107637420296669,0.11117097735404968,1.2583284378051758,0.04378614202141762,0.04738663136959076,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11854371428489685,0.04355505481362343,0.06424735486507416,0.053535476326942444,0.048611294478178024,1.2583284378051758,0.13149921596050262,0.10677707195281982,0.039231784641742706,0.05787016823887825,0.04822155088186264,0.04378614202141762,1.2583284378051758,0.11844662576913834,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09884946048259735,0.15235479176044464,0.1422809511423111,0.0835217759013176,0.05260854959487915,0.13149921596050262,1.2583284378051758,0.08903767168521881,0.13723206520080566,0.12815816700458527,0.0752314105629921,0.04738663136959076,0.11844662576913834,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2583284378051758,0.029241671785712242,0.020377330482006073,0.017853038385510445,0.02038385719060898,0.03443630784749985,0.028715232387185097,1.2583284378051758,0.023841701447963715,0.016614310443401337,0.014556171372532845,0.01661963202059269,0.028077058494091034,0.02341247722506523,1.2583284378051758,0.10744065791368484,0.0748710185289383,0.06559618562459946,0.07489500194787979,0.12652695178985596,0.10550639778375626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029241671785712242,1.2583284378051758,0.023285197094082832,0.028628796339035034,0.03296131640672684,0.012652507983148098,0.0442582406103611,0.023841701447963715,1.2583284378051758,0.018985189497470856,0.023342004045844078,0.026874449104070663,0.010316007770597935,0.036085207015275955,0.10744065791368484,1.2583284378051758,0.08555519580841064,0.10518881678581238,0.12110749632120132,0.046488240361213684,0.16261500120162964,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020377330482006073,0.023285197094082832,1.2583284378051758,0.033825747668743134,0.03471377491950989,0.01866350881755352,0.04133184626698494,0.016614310443401337,0.018985189497470856,1.2583284378051758,0.02757924795150757,0.02830328606069088,0.015216974541544914,0.033699218183755875,0.0748710185289383,0.08555519580841064,1.2583284378051758,0.12428361177444458,0.12754642963409424,0.06857404112815857,0.1518627554178238,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017853038385510445,0.028628796339035034,0.033825747668743134,1.2583284378051758,0.035853367298841476,0.015551766380667686,0.024262623861432076,0.014556171372532845,0.023342004045844078,0.02757924795150757,1.2583284378051758,0.029232434928417206,0.012679868377745152,0.019782118499279022,0.06559618562459946,0.10518881678581238,0.12428361177444458,1.2583284378051758,0.13173356652259827,0.0571407824754715,0.08914648741483688,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02038385719060898,0.03296131640672684,0.03471377491950989,0.035853367298841476,1.2583284378051758,0.01412131730467081,0.01528249867260456,0.01661963202059269,0.026874449104070663,0.02830328606069088,0.029232434928417206,1.2583284378051758,0.011513576842844486,0.012460325844585896,0.07489500194787979,0.12110749632120132,0.12754642963409424,0.13173356652259827,1.2583284378051758,0.051884982734918594,0.05615143105387688,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03443630784749985,0.012652507983148098,0.01866350881755352,0.015551766380667686,0.01412131730467081,1.2583284378051758,0.038199812173843384,0.028077058494091034,0.010316007770597935,0.015216974541544914,0.012679868377745152,0.011513576842844486,1.2583284378051758,0.031145568937063217,0.12652695178985596,0.046488240361213684,0.06857404112815857,0.0571407824754715,0.051884982734918594,1.2583284378051758,0.1403549313545227,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028715232387185097,0.0442582406103611,0.04133184626698494,0.024262623861432076,0.01528249867260456,0.038199812173843384,1.2583284378051758,0.02341247722506523,0.036085207015275955,0.033699218183755875,0.019782118499279022,0.012460325844585896,0.031145568937063217,1.2583284378051758,0.10550639778375626,0.16261500120162964,0.1518627554178238,0.08914648741483688,0.05615143105387688,0.1403549313545227,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2583284378051758,0.11876925081014633,0.08276545256376266,0.0725126788020134,0.08279196172952652,0.13986800611019135,0.11663103848695755,1.2583284378051758,0.07768961787223816,0.054138727486133575,0.04743215814232826,0.054156068712472916,0.09149078279733658,0.07629096508026123,1.2583284378051758,0.09252365678548813,0.06447596848011017,0.056488845497369766,0.06449661403894424,0.10896001011133194,0.09085794538259506,1.2583284378051758,0.10084667801856995,0.0702759400010109,0.06157033517956734,0.0702984482049942,0.1187615767121315,0.09903112798929214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11876925081014633,1.2583284378051758,0.09457617253065109,0.1162799671292305,0.13387711346149445,0.05138997733592987,0.17976120114326477,0.07768961787223816,1.2583284378051758,0.06186438351869583,0.07606132328510284,0.08757200837135315,0.03361533209681511,0.11758581548929214,0.09252365678548813,1.2583284378051758,0.07367675751447678,0.09058445692062378,0.10429298877716064,0.04003383591771126,0.1400376260280609,0.10084667801856995,1.2583284378051758,0.08030439168214798,0.09873303771018982,0.11367473006248474,0.04363510385155678,0.15263479948043823,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08276545256376266,0.09457617253065109,1.2583284378051758,0.13738812506198883,0.14099498093128204,0.07580451667308807,0.1678752303123474,0.054138727486133575,0.06186438351869583,1.2583284378051758,0.08986864238977432,0.09222795814275742,0.04958542808890343,0.10981093347072601,0.06447596848011017,0.07367675751447678,1.2583284378051758,0.10702814161777496,0.10983794927597046,0.05905325710773468,0.1307782083749771,0.0702759400010109,0.08030439168214798,1.2583284378051758,0.11665592342615128,0.11971849203109741,0.0643654316663742,0.14254245162010193,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0725126788020134,0.1162799671292305,0.13738812506198883,1.2583284378051758,0.1456236094236374,0.06316573172807693,0.09854612499475479,0.04743215814232826,0.07606132328510284,0.08986864238977432,1.2583284378051758,0.09525565057992935,0.04131811484694481,0.06446122378110886,0.056488845497369766,0.09058445692062378,0.10702814161777496,1.2583284378051758,0.11344373971223831,0.04920738562941551,0.07676943391561508,0.06157033517956734,0.09873303771018982,0.11665592342615128,1.2583284378051758,0.12364864349365234,0.05363386869430542,0.08367528021335602,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08279196172952652,0.13387711346149445,0.14099498093128204,0.1456236094236374,1.2583284378051758,0.05735575780272484,0.062072061002254486,0.054156068712472916,0.08757200837135315,0.09222795814275742,0.09525565057992935,1.2583284378051758,0.03751768171787262,0.04060272127389908,0.06449661403894424,0.10429298877716064,0.10983794927597046,0.11344373971223831,1.2583284378051758,0.04468129947781563,0.04835539683699608,0.0702984482049942,0.11367473006248474,0.11971849203109741,0.12364864349365234,1.2583284378051758,0.04870063439011574,0.05270523577928543,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13986800611019135,0.05138997733592987,0.07580451667308807,0.06316573172807693,0.05735575780272484,1.2583284378051758,0.1551540195941925,0.09149078279733658,0.03361533209681511,0.04958542808890343,0.04131811484694481,0.03751768171787262,1.2583284378051758,0.10148970782756805,0.10896001011133194,0.04003383591771126,0.05905325710773468,0.04920738562941551,0.04468129947781563,1.2583284378051758,0.12086813151836395,0.1187615767121315,0.04363510385155678,0.0643654316663742,0.05363386869430542,0.04870063439011574,1.2583284378051758,0.13174089789390564,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11663103848695755,0.17976120114326477,0.1678752303123474,0.09854612499475479,0.062072061002254486,0.1551540195941925,1.2583284378051758,0.07629096508026123,0.11758581548929214,0.10981093347072601,0.06446122378110886,0.04060272127389908,0.10148970782756805,1.2583284378051758,0.09085794538259506,0.1400376260280609,0.1307782083749771,0.07676943391561508,0.04835539683699608,0.12086813151836395,1.2583284378051758,0.09903112798929214,0.15263479948043823,0.14254245162010193,0.08367528021335602,0.05270523577928543,0.13174089789390564,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2583284378051758,0.030257059261202812,0.02108491212129593,0.01847296580672264,0.02109166607260704,0.03563207387924194,0.029712339863181114,1.2583284378051758,0.043442461639642715,0.030273281037807465,0.026523103937506676,0.03028297796845436,0.05115979537367821,0.042660363018512726,1.2583284378051758,0.07059332728385925,0.0491936132311821,0.04309963434934616,0.04920937120914459,0.08313387632369995,0.06932242959737778,1.2583284378051758,0.045840248465538025,0.03194420039653778,0.027987034991383553,0.031954433768987656,0.05398353561758995,0.04501498490571976,1.2583284378051758,0.10409733653068542,0.07254119217395782,0.06355497241020203,0.07256443053483963,0.12258969992399216,0.10222326964139938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030257059261202812,1.2583284378051758,0.0240937527269125,0.02962290309369564,0.03410586342215538,0.013091853819787502,0.04579506441950798,0.043442461639642715,1.2583284378051758,0.034593310207128525,0.042531952261924744,0.04896849766373634,0.01879701390862465,0.06575160473585129,0.07059332728385925,1.2583284378051758,0.05621359497308731,0.06911376118659973,0.07957305014133453,0.030544854700565338,0.10684534162282944,0.045840248465538025,1.2583284378051758,0.03650267422199249,0.0448794849216938,0.05167129263281822,0.019834505394101143,0.0693807378411293,0.10409733653068542,1.2583284378051758,0.08289290219545364,0.10191556811332703,0.1173388883471489,0.04504162445664406,0.1575547754764557,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02108491212129593,0.0240937527269125,1.2583284378051758,0.03500031307339668,0.035919174551963806,0.019311580806970596,0.04276705160737038,0.030273281037807465,0.034593310207128525,1.2583284378051758,0.050252724438905716,0.051572009921073914,0.027727168053388596,0.06140405312180519,0.0491936132311821,0.05621359497308731,1.2583284378051758,0.08165989816188812,0.08380371332168579,0.045056216418743134,0.09978063404560089,0.03194420039653778,0.03650267422199249,1.2583284378051758,0.05302640423178673,0.05441850423812866,0.029257556423544884,0.06479322165250778,0.07254119217395782,0.08289290219545364,1.2583284378051758,0.12041617184877396,0.12357745319604874,0.0664401650428772,0.1471371054649353,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01847296580672264,0.02962290309369564,0.03500031307339668,1.2583284378051758,0.037098340690135956,0.016091786324977875,0.02510511875152588,0.026523103937506676,0.042531952261924744,0.050252724438905716,1.2583284378051758,0.053265031427145004,0.02310425415635109,0.03604540973901749,0.04309963434934616,0.06911376118659973,0.08165989816188812,1.2583284378051758,0.08655485510826111,0.03754405304789543,0.05857323482632637,0.027987034991383553,0.0448794849216938,0.05302640423178673,1.2583284378051758,0.05620497092604637,0.024379482492804527,0.03803492337465286,0.06355497241020203,0.10191556811332703,0.12041617184877396,1.2583284378051758,0.12763430178165436,0.05536268278956413,0.08637243509292603,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02109166607260704,0.03410586342215538,0.035919174551963806,0.037098340690135956,1.2583284378051758,0.014611666090786457,0.01581316813826561,0.03028297796845436,0.04896849766373634,0.051572009921073914,0.053265031427145004,1.2583284378051758,0.020979128777980804,0.022704221308231354,0.04920937120914459,0.07957305014133453,0.08380371332168579,0.08655485510826111,1.2583284378051758,0.03409075736999512,0.03689400851726532,0.031954433768987656,0.05167129263281822,0.05441850423812866,0.05620497092604637,1.2583284378051758,0.02213706262409687,0.023957369849085808,0.07256443053483963,0.1173388883471489,0.12357745319604874,0.12763430178165436,1.2583284378051758,0.050270434468984604,0.0544041208922863,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03563207387924194,0.013091853819787502,0.019311580806970596,0.016091786324977875,0.014611666090786457,1.2583284378051758,0.039526261389255524,0.05115979537367821,0.01879701390862465,0.027727168053388596,0.02310425415635109,0.020979128777980804,1.2583284378051758,0.05675099045038223,0.08313387632369995,0.030544854700565338,0.045056216418743134,0.03754405304789543,0.03409075736999512,1.2583284378051758,0.09221947938203812,0.05398353561758995,0.019834505394101143,0.029257556423544884,0.024379482492804527,0.02213706262409687,1.2583284378051758,0.05988333746790886,0.12258969992399216,0.04504162445664406,0.0664401650428772,0.05536268278956413,0.050270434468984604,1.2583284378051758,0.13598738610744476,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029712339863181114,0.04579506441950798,0.04276705160737038,0.02510511875152588,0.01581316813826561,0.039526261389255524,1.2583284378051758,0.042660363018512726,0.06575160473585129,0.06140405312180519,0.03604540973901749,0.022704221308231354,0.05675099045038223,1.2583284378051758,0.06932242959737778,0.10684534162282944,0.09978063404560089,0.05857323482632637,0.03689400851726532,0.09221947938203812,1.2583284378051758,0.04501498490571976,0.0693807378411293,0.06479322165250778,0.03803492337465286,0.023957369849085808,0.05988333746790886,1.2583284378051758,0.10222326964139938,0.1575547754764557,0.1471371054649353,0.08637243509292603,0.0544041208922863,0.13598738610744476,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2583284378051758,0.07356871664524078,0.05126703903079033,0.04491620883345604,0.05128346011042595,0.08663782477378845,0.07224425673484802,1.2583284378051758,0.03768792375922203,0.026263179257512093,0.023009764030575752,0.02627159096300602,0.04438299313187599,0.037009429186582565,1.2583284378051758,0.06626678258180618,0.04617862030863762,0.04045812785625458,0.04619340971112251,0.07803873717784882,0.06507377326488495,1.2583284378051758,0.06127875670790672,0.04270267114043236,0.037412770092487335,0.04271634668111801,0.0721646174788475,0.06017555296421051,1.2583284378051758,0.0469927154481411,0.032747309654951096,0.028690654784440994,0.032757796347141266,0.055340733379125595,0.046146705746650696,1.2583284378051758,0.0571255199611187,0.039808448404073715,0.034877076745033264,0.03982119634747505,0.0672735795378685,0.056097086519002914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07356871664524078,1.2583284378051758,0.05858290195465088,0.07202678918838501,0.0829269140958786,0.031832270324230194,0.1113486960530281,0.03768792375922203,1.2583284378051758,0.03001096285879612,0.03689802438020706,0.04248196259140968,0.016307096928358078,0.05704192444682121,0.06626678258180618,1.2583284378051758,0.05276835709810257,0.06487789750099182,0.0746961459517479,0.02867281250655651,0.1002969741821289,0.06127875670790672,1.2583284378051758,0.048796385526657104,0.0599944181740284,0.0690736323595047,0.026514556258916855,0.09274743497371674,0.0469927154481411,1.2583284378051758,0.03742038458585739,0.04600779712200165,0.05297035723924637,0.02033316344022751,0.07112503796815872,0.0571255199611187,1.2583284378051758,0.04548915475606918,0.05592822656035423,0.06439208984375,0.024717502295970917,0.0864613726735115,1.2583284378051758,0.0,0.0,0.0,0.0,0.0,0.0
0.05126703903079033,0.05858290195465088,1.2583284378051758,0.08510172367095947,0.08733589947223663,0.04695526137948036,0.1039862185716629,0.026263179257512093,0.03001096285879612,1.2583284378051758,0.04359607771039009,0.04474060609936714,0.024054331704974174,0.053270261734724045,0.04617862030863762,0.05276835709810257,1.2583284378051758,0.07665510475635529,0.0786675289273262,0.04229479655623436,0.0936652421951294,0.04270267114043236,0.048796385526657104,1.2583284378051758,0.07088512927293777,0.07274607568979263,0.0391111895442009,0.08661489188671112,0.032747309654951096,0.03742038458585739,1.2583284378051758,0.05435953661799431,0.05578663572669029,0.029993118718266487,0.06642218679189682,0.039808448404073715,0.04548915475606918,1.2583284378051758,0.06608080863952637,0.0678156241774559,0.03646038472652435,0.08074446767568588,1.2583284378051758,1.2583284378051758,0.0,0.0,0.0,0.0,0.0
